Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,3,164.0,0.0,0.066666667,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,48,3644.7523810000002,0.0,0.016666667,18.20995652,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
3,99.0,0,0.0,58,1261.658333,0.0,0.0034523809999999996,0.0,0.0,Nov,1,2,9,2,New_Visitor,False,True
3,32.0,2,9.0,16,1760.6,0.0,0.033333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
1,40.5,2,1415.0,56,1568.65,0.006896551999999999,0.02183908,28.16893067,0.0,Nov,2,2,1,8,Returning_Visitor,True,False
1,47.16666667,1,3.0,42,1462.659125,0.004651163,0.019047619,7.7349031010000004,,May,2,2,6,4,Returning_Visitor,False,True
0,0.0,0,0.0,27,427.8166666999999,0.0,0.017283951000000002,0.0,,Nov,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,16.0,0.0,0.066666667,0.0,0.6,May,2,2,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,True,False
0,0.0,3,101.0,7,208.5,0.0,,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
6,129.0208333,0,0.0,56,755.4178922,0.0017241379999999998,0.015842912,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,True,False
1,0.0,0,0.0,32,1493.958333,0.0,0.020967742,0.0,,Nov,2,2,2,1,Returning_Visitor,True,False
2,93.0,3,808.5,33,,0.018518519,0.044312169000000005,0.0,0.4,May,2,2,6,4,Returning_Visitor,False,False
0,0.0,0,0.0,25,1344.291667,0.0,0.008695652,0.0,0.0,Nov,2,4,1,8,Returning_Visitor,False,False
2,26.5,0,0.0,47,716.625,0.0,0.009574468000000001,0.0,0.0,May,2,4,6,5,New_Visitor,False,False
2,139.0,1,20.0,31,960.8333332999998,0.007843137,0.025,,0.0,May,1,1,3,4,Returning_Visitor,True,False
2,37.0,0,0.0,21,775.3333332999999,0.0,0.009090909,,0.0,Mar,4,1,1,2,Returning_Visitor,True,False
0,0.0,3,57.0,31,4547.166667,0.012903226,0.039247312,8.682741935,0.0,Mar,2,4,5,2,Returning_Visitor,False,False
4,88.625,3,170.58333330000002,5,124.95833329999999,0.0,0.005555556,0.0,0.0,Nov,2,4,7,2,New_Visitor,False,False
0,0.0,0,0.0,16,318.0666667,0.025,0.033333333,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,False,False
6,299.0,1,41.0,36,696.4027778,0.0,0.002631579,0.0,0.0,May,2,2,2,4,New_Visitor,True,False
0,0.0,0,0.0,16,1472.0,0.016666667,,0.0,0.0,May,2,6,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,81,1950.840873,0.0049382720000000005,0.024773662999999998,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
1,61.4,0,,27,779.6066667,0.0,0.007142857,0.0,0.0,Oct,2,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,348.25,0.02,0.024,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,2,10,Other,False,False
0,0.0,0,0.0,6,98.73333333,0.0,0.033333333,0.0,0.0,Sep,3,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,12,748.25,,0.022222222000000003,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,True,False
0,0.0,0,,21,1051.166667,0.0,0.00952381,14.14084367,0.0,Nov,1,8,2,6,New_Visitor,True,True
0,0.0,0,0.0,8,249.0,0.0,0.020833333,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
1,12.0,2,11.0,18,974.1666667000002,0.005454545,0.032251082,0.0,0.0,Nov,3,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,5,72.0,0.0,0.05,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,82.0,0.0,0.05,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,903.0,0.0,,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,400.6666667,0.0,0.05,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,False
5,140.8,4,,61,1740.0527780000002,0.007179486999999999,0.023796203999999998,14.62413644,0.0,Nov,2,2,2,2,Returning_Visitor,True,False
0,0.0,0,0.0,15,455.5,0.0,,0.0,0.0,May,2,10,3,2,New_Visitor,False,False
2,18.0,0,0.0,5,298.0,0.0,0.028571429,0.0,0.8,Feb,2,2,8,4,Returning_Visitor,False,False
0,0.0,0,0.0,34,311.5,0.0,0.011764706000000002,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,15.0,,0.066666667,0.0,0.2,May,1,1,3,3,Returning_Visitor,False,False
6,162.1071429,0,0.0,31,1269.766667,0.012121212,0.021212121,29.77472727,0.0,May,2,5,1,2,New_Visitor,True,False
2,141.0,0,0.0,10,606.6666667000001,0.008333333,,36.672294,0.0,Aug,2,5,7,4,Returning_Visitor,False,False
0,0.0,0,0.0,2,70.0,0.0,0.1,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
4,55.32575758,0,0.0,11,,0.0,0.018181818,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,True,False
4,64.46428571,0,0.0,29,1414.589286,0.0,0.0125,21.05431578,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,1,1,New_Visitor,False,False
3,25.57142857,1,0.0,15,2026.4761899999999,0.011764706000000002,0.07254902,0.0,0.0,May,4,1,1,1,Returning_Visitor,False,False
3,142.2,0,0.0,24,755.0,0.0,0.0074074069999999995,0.0,0.0,Oct,2,5,7,2,New_Visitor,True,False
0,0.0,0,0.0,11,580.25,0.022222222000000003,0.04444444400000001,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
4,47.3,1,0.0,32,1870.9666670000001,0.0,0.037037037,0.0,0.0,Aug,2,2,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.0,0.2,0.2,0.0,0.8,May,2,2,4,13,Returning_Visitor,False,False
0,0.0,1,426.2,10,157.06666669999998,0.0,0.016666667,32.73061637,0.0,Jul,2,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,4,159.2,0.05,0.066666667,0.0,0.0,June,3,2,5,13,Returning_Visitor,True,False
0,0.0,0,0.0,26,372.3833333,0.019230768999999998,0.059615385,0.0,0.0,Sep,2,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,32,3837.5,0.0,0.00625,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,45,1387.267857,0.036507937000000004,,0.0,0.0,Jul,3,2,9,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,22,849.8333332999998,0.0,0.021212121,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
3,176.0,0,0.0,21,654.5,,0.031818182,0.0,0.2,May,1,1,2,3,Returning_Visitor,False,False
1,29.0,1,13.5,24,1005.8492060000001,0.0,0.007986111,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,431.16666669999995,0.0,0.004545455,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
3,40.2,0,0.0,11,201.1333333,0.0,0.02,0.0,0.0,June,2,2,2,1,New_Visitor,False,False
6,60.0,2,61.0,23,1031.7047619999998,0.0,0.007111111,33.14784917,0.0,Mar,4,2,9,10,Returning_Visitor,True,True
6,133.3333333,1,398.0,129,4653.190245000001,0.015662578,0.025219763,6.017563943,0.0,Nov,3,2,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,13,129.5,0.061538462,0.092307692,,0.0,Mar,1,8,1,1,Returning_Visitor,False,False
2,59.0,1,,21,1449.0,0.0,0.022727273,,0.0,May,1,1,6,3,Returning_Visitor,False,True
13,313.0909091,4,516.0,132,3083.050977,0.001494396,0.009733401,8.868449011000001,0.0,May,2,5,3,4,Returning_Visitor,False,False
2,11.0,0,0.0,72,1706.0648850000002,0.011111111000000002,0.021240391,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,22,1310.5,0.00952381,0.028571429,23.86359286,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
5,61.875,0,0.0,164,4389.887511999999,0.0011834319999999999,0.010151043,6.664239118999999,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,3,24.0,0.0,0.066666667,,0.0,Sep,2,2,3,3,Returning_Visitor,False,False
3,22.33333333,1,0.0,105,2900.638469,0.009433961999999999,0.021263103,0.0,0.0,May,2,2,8,4,Returning_Visitor,True,False
4,54.5,0,0.0,3,21.0,0.0,0.033333333,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,False
10,225.45,0,,60,1449.608333,0.004545455,0.011320346,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,45,1438.722222,0.004545455,0.027727272999999997,0.0,0.8,May,4,2,3,4,Returning_Visitor,False,False
1,10.0,0,0.0,82,706.2996032000001,0.0,0.002439024,0.0,,May,2,2,4,2,Returning_Visitor,True,False
4,105.26666670000002,0,,35,655.6847619,0.0,0.005128205,0.0,0.0,Nov,2,10,7,2,New_Visitor,True,False
0,0.0,0,,4,47.5,0.05,0.075,0.0,0.0,May,3,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,9,368.5,0.0,0.008333333,0.0,,May,2,2,4,1,Returning_Visitor,False,False
3,150.125,4,26.5,26,1332.6953460000002,0.026523297,0.04656682,5.473874968,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
1,45.0,0,0.0,13,1610.916667,0.0,0.007142857,0.0,0.0,Mar,1,1,1,3,New_Visitor,True,False
7,115.7272727,0,0.0,43,2660.283333,0.030612245,0.055782313,0.0,0.0,Jul,2,2,2,13,Returning_Visitor,False,False
0,0.0,0,0.0,24,663.0,0.0375,0.066666667,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
4,265.0,0,0.0,22,616.2033332999999,0.003846154,0.010470085,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,True,False
3,59.5,0,0.0,3,,0.033333333,0.05,0.0,0.0,Aug,1,1,1,4,New_Visitor,False,False
0,0.0,2,207.25,114,3788.8,0.003478261,0.010434783000000001,1.795451001,0.0,Dec,2,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,6,122.5,0.011111111000000002,0.07777777799999999,0.0,0.2,May,2,6,6,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1.0,May,1,1,1,2,Returning_Visitor,True,False
3,152.5,5,243.5,43,3065.945238,0.0,0.011666667,3.3110800000000005,0.0,Mar,1,2,1,1,Returning_Visitor,True,True
9,216.75,0,0.0,44,1527.166667,0.012765957,0.032765957000000005,0.0,0.0,May,2,2,8,6,Returning_Visitor,True,False
9,230.66666669999998,0,0.0,66,2178.85,0.0035555559999999996,0.010977778,11.73221807,0.0,Nov,2,2,3,2,Returning_Visitor,True,True
5,150.4444444,0,0.0,23,659.6361111,0.039463602,0.056586058,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,True
0,0.0,0,0.0,2,0.0,0.2,,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
2,243.0,0,0.0,12,1180.5,0.0,0.007692308,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,False,False
0,0.0,1,0.0,46,4053.092208,0.014184397,0.029684227999999997,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
1,18.0,0,0.0,24,1571.0,0.0,0.016666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,40,1411.833333,,0.001282051,0.0,0.0,May,3,2,8,6,Returning_Visitor,False,False
1,82.0,0,0.0,59,1927.122222,0.007909605,0.023728813999999997,23.87629104,0.0,May,2,2,9,13,Returning_Visitor,False,True
0,0.0,0,0.0,11,125.0,0.018181818,0.081818182,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
4,91.0,1,188.0,160,2418.52904,0.004878049000000001,0.017369338,0.58275,0.0,May,2,6,1,6,Returning_Visitor,False,False
0,0.0,6,97.16666667,81,3466.7940479999997,0.018431373,0.022050322,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False
0,0.0,0,0.0,23,943.25,0.008695652,0.046376812,,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
1,118.8,0,0.0,8,259.2,0.0,0.0074074069999999995,0.0,0.0,Sep,2,2,4,2,New_Visitor,False,False
5,60.2,0,0.0,12,165.4,0.0125,0.041666667000000004,0.0,0.0,Aug,2,5,3,6,Returning_Visitor,False,False
0,0.0,1,141.5,43,3044.0472219999997,0.0,,3.940422761,0.0,Dec,2,4,1,10,Returning_Visitor,False,True
0,0.0,0,0.0,6,415.0,0.0,0.033333333,0.0,0.4,Feb,1,1,3,2,Returning_Visitor,False,False
0,0.0,2,56.0,9,379.0,0.0,0.03,0.0,0.0,May,2,2,2,4,New_Visitor,False,False
0,0.0,0,0.0,3,119.0,0.0,0.066666667,0.0,0.0,Nov,1,1,2,10,Returning_Visitor,False,False
0,0.0,0,,6,65.66666667,,0.1,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,366.5,0.0,0.016666667,287.95379280000003,0.0,Dec,2,2,1,2,New_Visitor,False,True
9,333.8674242,4,121.625,29,1406.917424,0.017567568000000002,0.021302211,20.74810067,0.0,Nov,3,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,,0.2,,0.0,1.0,May,3,2,7,6,Returning_Visitor,True,False
0,0.0,1,3.0,51,5407.788889,0.001923077,0.020120574,7.793528571,0.0,May,2,2,3,2,Returning_Visitor,False,False
9,307.360119,4,77.91666667,95,2989.780952,0.005882353000000001,0.014513583,12.74039337,0.0,Nov,3,2,4,1,Returning_Visitor,True,False
0,0.0,0,0.0,21,263.0,0.00952381,0.030952381,0.0,0.0,Mar,2,6,1,3,Returning_Visitor,False,False
8,245.33333330000002,4,168.5,14,361.5,0.009090909,0.009090909,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
0,0.0,1,28.0,19,1120.266667,0.021052632,0.052631579000000005,11.38642105,0.0,May,4,1,6,4,Returning_Visitor,True,True
0,0.0,0,0.0,41,1444.166667,0.009756098000000001,0.026829268,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,7,58.0,0.028571429,0.057142857000000005,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
6,61.0,0,0.0,21,585.3916667000001,0.0,0.007692308,0.0,0.0,Dec,2,2,4,1,New_Visitor,False,True
0,0.0,0,0.0,16,1533.0,0.0,0.00625,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
6,89.0625,2,888.0,275,9139.496696,0.00625,0.018539498,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1,8.0,0,0.0,47,1459.576667,0.010416667,0.017638888999999998,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,35,586.375,,0.05371428599999999,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
12,569.825,0,0.0,127,6065.016218,0.006716418,0.009265038,0.15216743900000002,0.0,Aug,1,1,2,4,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,May,2,5,1,3,Returning_Visitor,False,False
15,591.6636364,0,0.0,56,2504.4136359999998,0.004918033,0.011662763,8.184095082,0.0,May,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,117.5,0.05,0.05,0.0,0.6,May,2,2,3,4,Returning_Visitor,False,False
1,0.0,2,9.0,44,814.1547619,0.0,0.023188406,0.0,0.0,Nov,4,2,1,10,Returning_Visitor,False,True
2,56.5,0,0.0,12,544.8333332999999,0.0,0.007142857,31.38886179,0.0,Dec,1,2,1,2,Other,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,128.0,0.0,0.04,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,66.5,0.0,0.025,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,20,1985.0,0.03,0.055,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
4,507.33333330000005,2,286.6666667,114,3616.0081210000003,0.004093567,0.013535432,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,False,False
2,110.5,1,48.0,5,156.0,0.0,0.028571429,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
3,118.5,0,0.0,29,1482.2107839999999,0.006896551999999999,0.010600255,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False
0,0.0,0,0.0,26,1026.75,0.0,0.022222222000000003,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,31,1759.4166670000002,0.0,0.0029032259999999996,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,True,False
6,61.66666667,0,0.0,18,397.6666667,0.0,0.011904762,12.55885714,0.0,May,2,2,1,4,Returning_Visitor,False,True
0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,37,1669.559524,0.016190476000000002,0.051333332999999995,,0.0,May,3,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,36.0,0.066666667,0.1,0.0,,May,2,5,3,6,Returning_Visitor,False,False
0,0.0,0,0.0,65,3864.428571,0.006153846,0.023003662999999997,2.7412,0.0,May,2,4,2,1,Returning_Visitor,False,False
9,183.5,2,29.66666667,52,2211.6083329999997,0.008888889,0.010251724,1.816474074,0.0,Mar,4,2,1,2,Returning_Visitor,False,True
7,77.5,0,0.0,14,192.93333330000002,0.0,0.013333333000000001,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,1,6.0,50,1306.1,0.004081633,0.012244898,5.1377142860000005,,May,4,1,4,20,Returning_Visitor,False,True
0,0.0,0,0.0,91,2056.106981,0.008888889,0.023937057,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
5,187.875,1,32.5,34,2719.5259739999997,0.016447876,0.029992691000000002,3.222261703,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,992.0,0.0,0.05,0.0,0.2,May,2,2,4,13,Returning_Visitor,False,False
2,34.0,0,0.0,8,358.0,0.0,,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
12,509.53125,2,11.0,33,2032.599702,,0.020476926,5.730539287999999,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,27.2,0.0,0.04,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
5,166.33333330000002,1,0.0,38,1869.4511899999998,0.004545455,0.010037879,0.0,0.0,Dec,2,4,8,2,New_Visitor,False,True
0,0.0,0,0.0,12,315.7797619,0.016666667,0.025,0.0,0.0,Nov,1,1,9,2,Returning_Visitor,True,False
1,23.2,0,0.0,5,58.0,0.0,0.033333333,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,False,False
3,53.5,0,0.0,26,,0.0,0.019605911,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,82.0,0.1,0.146666667,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
6,326.25,4,94.0,128,5062.213753,0.000854701,0.01791847,0.0,0.0,Feb,2,5,1,3,Returning_Visitor,False,False
3,79.0,0,0.0,36,2517.0,0.0,0.005405405,27.23866195,0.0,Mar,2,10,2,2,Returning_Visitor,True,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,4,13,Returning_Visitor,False,False
8,440.10416669999995,7,315.0,63,2162.224767,0.009230769,0.022481685,12.08192262,0.2,May,1,1,1,2,Returning_Visitor,False,False
0,0.0,1,0.0,48,1062.812542,0.0,0.027253521,0.0,0.0,Sep,1,1,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,362.75,0.025,0.075,0.0,0.0,Nov,2,5,3,8,Returning_Visitor,False,False
0,0.0,0,0.0,15,313.25,0.013333333000000001,0.033333333,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
9,210.56666669999998,3,,10,124.86666670000001,0.021052632,0.030526316,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,False,True
3,117.8,0,,62,2032.39696,0.0052307690000000006,0.01881429,0.0,0.0,Sep,3,2,6,4,Returning_Visitor,False,False
0,0.0,2,889.5,30,784.0833332999999,0.025,0.046875,0.0,0.0,Dec,2,2,6,13,Returning_Visitor,False,False
7,440.58333330000005,0,0.0,48,1777.7023809999998,0.0,0.021538462,14.74449646,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2,83.0,0,0.0,15,605.8857142999999,0.0,0.005882353000000001,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,True,False
0,0.0,0,,31,1350.5,0.006451613,0.016129031999999998,0.0,0.0,Mar,2,5,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,,0.071428571,0.10333333300000001,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,True,False
0,0.0,0,0.0,20,1116.473333,0.033,0.027954545,0.0,0.0,Oct,3,2,6,1,Returning_Visitor,False,False
3,95.83333333,6,303.65,13,438.38333330000006,0.0,0.016666667,0.0,0.0,June,4,1,1,2,Returning_Visitor,True,False
5,238.375,0,0.0,24,2174.375,0.008928571,0.017460317,27.07791667,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
1,17.6,0,0.0,12,1192.866667,0.0,0.019230768999999998,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
4,84.75,0,0.0,46,962.9011905,0.0044444440000000005,0.01212963,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,False,False
1,113.0,0,0.0,13,935.0,0.0,0.027272727000000004,0.0,0.6,May,1,1,1,2,New_Visitor,False,False
4,132.0,0,0.0,85,2299.3916670000003,0.003065134,0.013546798,,0.0,May,2,2,2,3,Returning_Visitor,False,False
1,57.5,0,0.0,32,,0.0,0.011111111000000002,87.74978701,0.0,Dec,1,2,1,8,Returning_Visitor,True,True
0,0.0,0,0.0,19,621.7266667,0.010526316,,,0.0,Jul,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,15,221.0,0.0,0.035555556,0.0,0.0,May,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,13.0,0.133333333,0.133333333,0.0,0.4,May,2,5,1,3,Returning_Visitor,False,False
7,123.43333329999999,0,0.0,7,132.88333329999998,0.0,0.006060606,0.0,,Oct,1,1,3,2,New_Visitor,False,False
3,52.33333333,5,81.5,23,541.6666667000001,0.0011111110000000001,0.047074074,10.64805714,0.0,May,4,1,1,4,Returning_Visitor,False,True
10,175.4666667,1,7.0,82,2378.377381,0.004318937,0.017004257,13.975048300000001,0.0,Nov,3,2,1,13,Returning_Visitor,False,True
5,110.0,6,1188.5,230,9648.177094,0.0044444440000000005,0.015486638999999998,3.3594356530000002,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
4,37.0,0,0.0,9,224.25,0.0,0.015384615,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
0,0.0,0,0.0,16,156.5333333,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,69.0,0.0,0.066666667,0.0,1.0,May,3,2,1,20,Returning_Visitor,True,False
1,146.0,0,0.0,11,267.8333333,0.018181818,0.036363636,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,True,False
0,0.0,1,98.0,14,491.375,0.0,0.011904762,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,83.5,0.075,0.1,0.0,0.0,Dec,2,2,5,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,488.5,0.032727273,0.033846153999999996,0.0,0.0,Mar,2,7,7,6,Returning_Visitor,False,False
0,0.0,0,0.0,3,61.5,0.066666667,0.1,,0.0,Dec,3,2,3,8,New_Visitor,False,False
0,0.0,0,0.0,9,396.1666667,0.0,0.022222222000000003,,0.0,Nov,3,2,8,13,Other,False,False
0,0.0,0,,2,648.0,0.0,0.1,0.0,0.8,May,1,1,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,927.1666667000002,0.0,0.014705882,0.0,0.0,Mar,1,1,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,14,1789.3988100000001,,0.029047619,0.0,0.0,Mar,1,1,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,13,710.0666667,0.0,0.007692308,72.52283848,0.0,Nov,1,1,2,2,Returning_Visitor,False,True
6,71.2,0,0.0,101,3800.0892340000005,0.003883495,0.024032277999999997,3.179063602,0.0,Nov,1,1,3,1,Returning_Visitor,False,True
0,0.0,0,0.0,40,587.6911765,0.005,0.020277778,0.0,0.8,May,2,10,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,141,2886.523521,0.0043165470000000004,0.018798093999999998,0.0,0.8,May,2,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,22,657.42,0.021212121,0.046969697000000005,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,True,False
0,0.0,0,0.0,6,47.25,0.0,0.033333333,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,25,585.0,0.0,0.016,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,,,0.04,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,2,Returning_Visitor,True,False
2,62.5,0,0.0,17,548.3333332999999,0.0,0.031372549,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,148.16666669999998,0.0,0.057142857000000005,0.0,0.4,May,1,1,1,20,Returning_Visitor,False,False
0,0.0,0,0.0,21,248.83333330000002,0.01,0.0225,0.0,0.0,May,2,5,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,54.5,0.1,0.15,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,3,36.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
18,198.99,2,28.2,53,2387.5966670000003,0.0,0.007692308,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
3,64.5,0,0.0,35,,0.0,0.007309581999999999,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,True,False
7,94.83333333,2,,262,6774.82,0.00042540599999999997,0.013069803,0.0,0.0,June,2,5,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,10,240.5,0.0,0.022222222000000003,0.0,0.0,May,2,2,8,4,Returning_Visitor,False,False
